SMILES,Kow
CN(C)C(=O)OCC1=CC=C(C)C=C1,2.63
CN(C)C(=O)OCC1=CC=C(F)C=C1,2.3
COC1=CC=CC(COC(=O)N(C)C)=C1,2.09
COC1=CC=C(COC(=O)N(C)C)C=C1,2.2
CN(C)C(=O)OCC1=CC(N)=CC=C1,1.06
CN(C)C(=O)OCC1=CC(Cl)=CC=C1,2.82
CN(C)C(=O)OCC1=CC=C(Cl)C=C1,2.93
CN(C)C(=O)OCC1=CC(=CC=C1)N(C)C,2.28
CC(C)OC1=CC=CC(COC(=O)N(C)C)=C1,3.03
CN(C)C(=O)OCC1=CC=C(OCC2=CC=CC=C2)C=C1,3.27
CN(C)C(=O)OCC1=CC=C(C=C1)N(=O)=O,1.95
CN(C)C(=O)OCC1=CC=C(C=C1)C#N,1.67
CN(C)C(=O)OCC1=CC=C(Br)C=C1,3.01
CN(C)C(=O)OCC1=CC=C(I)C=C1,3.32
CN(C)C(=O)OCC1=CC=C(C=C1)C(F)(F)F,3.08
CN(C)C(=O)OCC1=CC=C(OC(=O)N(C)C)C=C1,1.59
CSC1=CC=C(COC(=O)N(C)C)C=C1,2.86
CC(=O)N[C@@H](CC(N)=O)C(N)=O,-2.41
CCNC1=NC(NC2CCCCC2)=NC(Cl)=N1,3.63
CN(C)C1=NC=C(C=C1C#N)C1=CC=NC=C1,2.13
CCC(CNC)C1=CC=CC=C1,2.82
CNCC(C(C)C)C1=CC=CC=C1,3.12
CNCC(CC(C)C)C1=CC=CC=C1,3.76
CCC(C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1)N(=O)=O,4.45
COC1=CC=C(C=C1)C(C[N+]([O-])=O)C1=CC=C(OC)C=C1,3.57
FC1=CN(CC2=CC=C(Cl)C=C2)C(=O)NC1=O,1.64
COC1=CC=C(CN2C=C(F)C(=O)NC2=O)C=C1,1.04
[H][C@]12C[C@@H](C)OC(=O)C[C@@]([H])(OC(C)=O)[C@]([H])(OC)[C@@]([H])(O[C@]3([H])O[C@H](C)[C@@H](O)[C@@]([H])([C@H]3O)N(C)C)[C@@]([H])(CC=O)C[C@@H](C)C(=O)\C=C/[C@@]1([H])O2,0.3
NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1CC[C@@H](CO)O1,-1.01
CCCCOC(=O)N1C=C(F)C(O)=NC1=O,0.89
CCC1(CC)C(=O)NC(=O)N(C(C)C)C1=O,2.36
CCC1(C(O)=NC(=O)N(C(C)C)C1=O)C1=CC=CC=C1,2.58
CCC1(C(=O)NC(OC(C)C)=NC1=O)C1=CC=CC=C1,1.79
CCC1(CC)C(=O)NC(=O)N=C1OC(C)C,1.86
CCC1(C(O)=NC(=O)N=C1OC(C)C)C1=CC=CC=C1,2.22
CCC1(CC)C(O)=NC(OC(C)C)=NC1=O,1.44
C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,3.7
CCOC1=C(OC)C=C(CC2=CN=C(N)N=C2N)C=C1,1.34
CCOC1=CC(CC2=CNC(=N)NC2=N)=CC(OC)=C1\C=C\C,2.65
COC1=C(I)C=C(CC2=CNC(=N)NC2=N)C=C1,2.09
COC1=C(N)C=C(CC2=CNC(=N)NC2=N)C=C1,0.76
COC1=C(N)C=CC(CC2=CN=C(N)N=C2N)=C1,0.49
COC1=C(C=C(CC2=CNC(=N)NC2=N)C=C1)N(C)C,1.68
COC1=C(C=CC(CC2=CNC(=N)NC2=N)=C1)N(C)C,1.87
COC1=CC=C(Br)C=C1CC1=CNC(=N)NC1=N,2.44
COC1=CC=C(Br)C(CC2=CNC(=N)NC2=N)=C1,2
COC1=C(Br)C=C(Br)C(CC2=CNC(=N)NC2=N)=C1,3.17
COC1=C(OC)C(OC)=C(I)C(CC2=CNC(=N)NC2=N)=C1,1.79
CCCOC1=C(OC)C=CC(CC2=CN=C(N)N=C2N)=C1,1.88
NC(=O)C1=C2N=NN(CCCl)C(=O)N2C=N1,-0.47
CC(C)(C)N(=O)=CC1=CC=C(F)C=C1,1.42
CC1=CC2=NC=CC(=O)N2C=C1,0.56
CCC1=CC=C(C=N(=O)C(C)(C)C)C=C1,2.19
CN1C(S)=NN=C(C2=CC=C(F)C=C2)C1=O,2.38
OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,0.28
COC(=O)CS(=O)C1=CC=C(C=C1)N(=O)=O,0.8
CNC(=O)C1=CNC2=CC=CC=C12,1.25
CCN(C(C)C(C)C)C(=O)SCC1=CC=CC=C1,4.6
COC1=CC=CC=C1C(O)=NCCCN(C)C,1.27
CCN(CC)CCCN=C(O)C1=CC=CC=C1OC,1.76
NC1=CC(NC(=O)CC2=CC=CC=C2)=CC=C1,1.59
CCCN1C2=C(NC(=N2)C2=C(N)C=C(Cl)C=C2)C(=O)N(CCC)C1=O,4.02
CN=C(O)O\N=C\C1=CC(Cl)=C(Cl)C=C1,2.89
CN=C(O)O\N=C\C1=CC(OC2=CC=CC=C2)=CC=C1,3.12
CSC1=CC=CC(NC(O)=N)=C1,1.57
OC(=N)NC1=CC=C(OC2=CC=C(Br)C=C2)C=C1,3.7
CCCC1=CC=C(NC(=O)N(C)C)C=C1,2.55
ClC1=C(Cl)C=C(OC2=C(Cl)C(Cl)=C(Cl)C=C2)C=C1,6.51
ClC1=CC(Cl)=C(OC2=CC=CC=C2)C(Cl)=C1Cl,5.88
ClC1=CC=CC(Cl)=C1OC1=C(Cl)C(Cl)=C(Cl)C=C1,6.11
ClC1=CC(Cl)=C(OC2=C(Cl)C=CC(Cl)=C2Cl)C=C1Cl,6.47
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,2.42
ClCC(=O)C1=CC=C(NN=C(C#N)C#N)C=C1,2.15
CN1C(Cl)=NC=C1[N+]([O-])=O,0.62
CC1=NC=C(CC2=CN=C(NCCCCC3=NC=C(Br)C=C3C)NC2=O)C=C1,3.57
COC1=C(C=CC(=C1)S(C)=O)C1=NC2=CC=NC=C2N1,1.25
OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,0.5
CNN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1,0.23
COC1=C(O)C(OC)=C2C(CC[C@H](NC(=O)C(F)(F)F)C3=CC(=O)C(OC)=CC=C23)=C1,1.67
[H][C@]12CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@]([H])(COC(O)=N)[C@@]3(OC)[C@@]1([H])N2C(=O)OCC1=CC=CC=C1,1.34
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,5.68
COC1=CC=C(C=C1)C(=O)CS(=O)(=O)C1=CC=C(C)C=C1,2.47
CN(C)C1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,1.99
CCCCCCCCCCOC(=O)N(C)SN(C)C(=O)O\N=C(/C)SC,6.2
CS\C(C)=N/OC(=O)N(C)SN(C)C(=O)OC1CCCCC1,3.6
CS\C(C)=N/OC(=O)N(C)SN(C)C(C)=O,1.3
CCC(=O)N(C)SN(C)C(=O)O\N=C(/C)SC,1.6
CCCC(=O)N(C)SN(C)C(=O)O\N=C(/C)SC,2.2
CS\C(C)=N\OC(=O)N(C)SN(C)C(=O)C(C)C,2.2
CCCCN(SN(C)C(=O)O\N=C(/C)SC)C(C)=O,2.4
CN(SN(C)C(=O)OC(C)(C)C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2,4.3
CCC(=O)N(C)SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2,3.2
CCCC(=O)N(C)SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2,3.8
CC(C)C(=O)N(C)SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2,3.6
FC(F)(F)C(=O)\C=C\C1=CC=CC=C1,3.01
ClC1=CC=C(CSC(CN2C=NC=N2)=NC2=C(Cl)C=C(Cl)C=C2)C=C1,4.94
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)NCC1=CC=CC=C1,3.54
CCC1=CC=CC(C)=C1N(COC(C)C)C(=O)CCl,3.5
CC1CC(O)=NN=C1C1=CC=C(C=C1)N1C=CN=C1,1.29
FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=CC(OC2=NC=C(C=C2Cl)C(F)(F)F)=C(Cl)C=C1,5.1
BrC1=CC=C(O[Si]23OCCN(CCO2)CCO3)C=C1,0.58
[Si+4].[O-]C1=CC(Cl)=CC=C1.[O-]CCN(CC[O-])CC[O-],0.46
NC1=C(N=C(Cl)C(NCCO)=N1)[N+]([O-])=O,0.12
OC(CNCCNC(=O)CC1=CC=C(O)C=C1)COC1=CC=CC=C1C#N,0.92
OC(CCC1=CC=CC=C1)=NC1=CC(Cl)=C(Cl)C=C1,4.85
CCCNC1CC2CC1C1=CC=CC=C21,3.3
CCNC1CC2CC1C1=CC=CC=C21,2.72
CNC1CC2OC1C1=CC=CC=C21,0.91
CC1=N(=O)ON=C1Cl,1.02
CNC1C2CCC1C1=CC=CC=C21,2.37
CC1=C(CCN2CCC(CC2)=C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(=O)N2C=CSC2=N1,5.2
CCC1=CC=C(C=C1)\N=N\N(C)C(C)=O,3.36
CN(\N=N\C1=CC=C(F)C=C1)C(C)=O,2.77
CCOC1=C(OCC)C=C(C=C1)N=C(O)OC,2.1
CCOC(O)=NC1=CC(OCC)=C(OCC)C=C1,2.54
CCOC1=CC=C(NC(=O)OC(C)C)C=C1OCC,2.91
CCOC1=C(OCC)C=C(C=C1)N=C(O)OCC=C,2.75
CCOC1=C(OCC)C=C(C=C1)N=C(O)OCC#C,2.68
CCOC1=C(OCC)C=C(C=C1)N=C(O)OC(CBr)CBr,3.5
CCOC1=C(OCC)C=C(C=C1)N=C(O)OCCC#N,2.07
CCCOC(O)=NC1=CC(OCC)=C(OCC)C=C1,2.93
ClCCN(CCCl)P1(=O)OCCCN1Cl,1.94
CCOCCOC(=O)C(C)OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1,4.33
[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(O)=O,0.22
CN(C)C(=O)OCC1=CC=C(C=C1)C(N)=O,0.77
COC1=CC(OC)=C(C=C1)C1=NC2=C(N1)C=NC=C2,2.56
COC1=CC(OCCCCl)=C(C=C1)C1=NC2=C(N1)C=NC=C2,3.53
ClC1=CC(Cl)=C(OC(=O)N2CCCC2)C=C1OCC#C,3.82
ClC1=CC(Cl)=C(OC(=O)N2CCCCC2)C=C1OCC#C,4.25
NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](F)[C@@H](CO)O1,0.08
COCCN1C=NC2=C1NC(=O)N(C)C2=N,-0.96
COCCN1C=NC2=C1C(=N)N(C)C(=O)N2,-1.49
CCOCCN1C=NC2=C1NC(=O)N(C)C2=N,-0.4
CCSCCN1C=NC2=C1NC(=O)N(C)C2=N,0
CN1C(=O)NC2=C(N=CN2CCOC=C)C1=N,-0.24
CN1C(=O)NC2=C(N(CCOC=C)C=N2)C1=N,-0.78
COCOCCN1C=NC2=C1NC(=O)N(C)C2=N,-1.52
CC1=NOC(CCCCCCCOC2=CC=C(C=C2)C2=NCCO2)=C1,4.79
CCCCCOC(=O)COC1=C(Cl)C=C(F)C(=C1)N1C(=O)C2=C(CCCC2)C1=O,4.99
C1COCCOCCOC2=CC=CC=C2OCCOCCOCCOC2=CC=CC=C2OCCOCCOCCO1,1.45
CNC(=O)NCCCCN1N=C(C=CC1=O)C1=CC=CC=C1,1.23
CCNC(=O)NCCCCN1N=C(C=CC1=O)C1=CC=CC=C1,1.83
CN(C)C(=O)NCCCCN1N=C(C=CC1=O)C1=CC=CC=C1,1.58
NC(=O)NCCCCCCN1N=C(C=CC1=O)C1=CC=CC=C1,1.82
CNC(=O)NCCN1N=C(C=CC1=O)C1=CC=CC=C1,0.39
NC(=O)NCCCN1N=C(C=CC1=O)C1=CC=CC=C1,0.69
CNC(=O)NCCCN1N=C(C=CC1=O)C1=CC=CC=C1,1.16
CCNC(=O)NCCCN1N=C(C=CC1=O)C1=CC=CC=C1,1.68
CN(C)C(=O)NCCCN1N=C(C=CC1=O)C1=CC=CC=C1,1.61
NC(=O)NCCCCN1N=C(C=CC1=O)C1=CC=CC=C1,1.21
COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,2.15
C1CN(CCN1)C1=NSC2=CC=CC=C12,2.14
COC(=O)CO\N=C(\C)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)N(=O)=O,4.54
COC(O)=NC1=CC=CC(=C1)C(C)=O,1.63
CC(OC1=CC=C(OC2=NC=C(Cl)C=C2Cl)C=C1)C(=O)N1CCCO1,3.36
CCOC(=O)OC1=CC=CC(=C1)C1(CCN(C)CC1)C(=O)CC,1.29
OCCN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,-2.98
FC1=CN=C(N=C1)N1CCNCC1,0.97
CC(C)[C@]12CC[C@](C)(O1)[C@@H](C2)OCC1=C(C)C=CC=C1,4.62
CCON=C(CC)C1=C(O)CC(CC1=O)C1=C(C)C=C(C)C=C1C,4.46
CC(NC1=NC=CN=C1)C(O)=O,-2.79
CC1(C)N=C(N)N=C(N)N1C1=CC=C(N)C=C1,-0.59
OCC(O)CN=C1NC=CN=C1N(=O)=O,-0.49
COC(=O)C1=C(N=CC(NCC(O)CO)=N1)N(=O)=O,-0.1
CCCOC1=CNN=C1,1.42
CCCC1=C(OCCCCC2=NN=NN2)C=CC(C(C)=O)=C1O,3.82
CC(=O)N(CCO)C1=C(I)C(C(=O)NC(CO)CO)=C(I)C(C(=O)NC(CO)CO)=C1I,-2.33
CON(C)C(=O)NC1=CC=C(C=C1)[N+]([O-])=O,1.74
CON(C)C(=O)NC1=CC=C(N)C=C1,-0.16
CON(C)C(=O)NC1=CC=C(C=C1)C#N,1.33
CON(C)C(=O)NC1=CC=CC(CO)=C1,0.62
CON(C)C(=O)NC1=CC(=CC=C1)[N+]([O-])=O,1.64
CON(C)C(=O)NC1=CC=C(C=C(C#N)C#N)C=C1,2.19
CCNC1=CC=C(NC(=O)N(C)OC)C=C1,0.83
CCN(CC)C1=CC=C(NC(=O)N(C)OC)C=C1,2.33
CON(C)C(=O)NC1=CC=C(C=C1)C(C)=O,1.22
CON(C)C(=O)NC1=CC=C(F)C=C1,1.46
CCOC(=O)C1=CC=C(NC(=O)NCOC)C=C1,2.24
CON(C)C(=O)NC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,2.86
CON(C)C(=O)NC1=CC=C(NS(C)(=O)=O)C=C1,0.14
CON(C)C(=O)NC1=CC=C(C=C1)C1CCCCC1,4.08
CON(C)C(=O)NC1=CC=C(OC(C)CC2CCCCC2)C=C1,4.51
CON(C)C(=O)NC1=CC=C(OCCCCOC2=CC=CC=C2)C=C1,3.57
CON(C)C(=O)NC1=CC2=C(C=C1)C1=CC=CC=C1C2,3.67
CCCCC1=CC(=CC=C1)N=C(O)N(C)C,3.23
CN(C)C(=O)NC1=CC=C(C=C1)C1CCCCC1,3.83
CN(C)C(=O)NC1=CC(OCC2=C(Cl)C=C(Cl)C=C2)=CC=C1,4.1
CC(C)CC(CC(C)C)OC(=O)C1=C(Cl)C=C(C=C1)N=C(O)N(C)C,5.15
CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,3
[H][C@]12CC[C@](O)(C(=O)COC3([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@@]1(C)CC([H])(O)[C@]1([H])[C@]2([H])CCC2=CC(=O)C=C[C@]12C,0.27
NC(=O)C1=CC=CC=C1NC(=O)C(Cl)Cl,1.68
CC(=O)C1=CC=CC=C1NCC#N,1.58
NC(=O)C1=CC=CC=C1NCC#N,0.5
COC1=CC=CC=C1NCC(C)=O,1.49
COC1=CC=CC=C1NCC(N)=O,0.78
NC(=O)C1=CC=CC=C1NCCO,-0.05
NC(=O)C1=CC=CC=C1NCCCO,0.7
CCCCCCCCOC(=O)C1=CC(=O)NC(=O)N1,2.6
CON=C(CC1=CC=CN=C1)C1=C(Cl)C=C(Cl)C=C1,3.7
CC1=C(C)C(=O)N2CCCCC2=N1,0.6
COC1=C(OC(C)C)C=CC(CC(O)=O)=C1,1.75
[I-].CCCCCC[N+]1=CC(C)=C(C)C=C1,-1.51
[I-].CCCCCCCCCC[N+]1=CC(C)=C(C)C=C1,0.66
[I-].CCCCCCCCCCCC[N+]1=CC(C)=C(C)C=C1,1.75
[I-].CCCCCCCCCCCCCC[N+]1=CC(C)=C(C)C=C1,2.93
[I-].CCCCCCCCCCCCCCCC[N+]1=CC(C)=C(C)C=C1,3.16
[I-].CCCCCCCC[N+]1=C(C)C=C(C)C=C1,-0.57
[I-].CCCCCCCCCC[N+]1=C(C)C=C(C)C=C1,0.54
[I-].CCCCCCCCCCCC[N+]1=C(C)C=C(C)C=C1,1.41
[I-].CCCCCCCCCCCCCC[N+]1=C(C)C=C(C)C=C1,2.47
[I-].CCCCCC[N+]1=CC(C)=CC(C)=C1,-1.19
[I-].CCCCCCCCCC[N+]1=CC(C)=CC(C)=C1,0.76
[I-].CCCCCCCCCCCC[N+]1=CC(C)=CC(C)=C1,1.91
[I-].CCCCCCCCCCCCCC[N+]1=CC(C)=CC(C)=C1,2.9
FC(F)(F)C(=NOCC1OCCO1)C1=CC=C(Cl)C=C1,2.9
O=C1N2CCCC2=NC2=C1CCCC2,0.83
[I-].CCCCCCCCCCCCCCCC[N+]1=CC(C)=CC(C)=C1,3.35
CS(=O)(=O)C1=CC=CC(NC(N)=O)=C1,-0.12
NC(=O)C1=CN=NC=C1,-0.96
NC(=O)C1=NC=CC=N1,-1.2
CC1(C)SC2C(N=C(O)CC3=C(Cl)C=C(Cl)C=C3)C(=O)N2C1C(O)=O,3.3
CC1(C)SC2C(N=C(O)C(NS(C)(=O)=O)C3=CC=CC=C3)C(=O)N2C1C(O)=O,0.95
CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,2.94
COC1=CC=CC(=N1)N(C)C(=S)OC1=CC=CC(=C1)C(C)(C)C,5.18
FC1=CC=CC=C1C1=NCC(=O)NC2=C1C=C(Cl)C(Cl)=C2,3.63
OC1=NC2=C(C=CC(Cl)=C2)C(=NC1)C1=C(F)C=CC=C1F,2.88
CCN1C2=C(C=C(N)C=C2)C(=NCC1=O)C1=CC=CC=C1,1.81
CC1N=C(C2=CC=CC=C2Cl)C2=C(C=CC(Cl)=C2)N(C)C1=O,3.4
CSCN1C2=C(C=C(N)C=C2)C(=NCC1=O)C1=CC=CC=C1,1.92
COCN1C2=C(C=C(N)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1,0.75
FC1=CN(C(=O)C2=CC=CC=N2)C(=O)NC1=O,-0.06
NC1=C(N=C(Cl)C(NCC(O)CO)=N1)[N+]([O-])=O,-0.22
CC(C(C1=CC=CC=C1)C1=CC=CC=C1)[N+]([O-])=O,3.91
CO[C@@]12[C@@H]3N[C@@H]3CN1C1=C([C@@H]2COC(N)=O)C(=O)C(NC2=NC(C)=C(C)S2)=C(C)C1=O,1.29
CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)NC,2.59
NS(=O)(=O)C1=NC2=C(S1)C=C(Cl)C=C2,2.1
[H][C@@]1([C@@H](O)C[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)O[C@@]1([H])C[C@@]([H])(OC)[C@@H](O)[C@@H](C)O1)C1=CC(=O)OC1,0.59
CCN1C2=C(NC(=N2)C2=CC=C(C=C2)S(=O)(=O)NCCN(C)C)C(=O)N(CC)C1=O,2.57
CCCN1C2=C(NC(=N2)C2=CC=C(C=C2)S(=O)(=O)NCCN(C)C)C(=O)N(CCC)C1=O,3.32
COC1=CC=CC(OC)=C1C1=NC2=C(N1)C=NC=C2,1.66
CC(O)=NC1=C(N=C(Cl)C(N1)=NCC(O)CO)N(=O)=O,0
CN1CCN(CC1)C1=NC(NC(C)=O)=C(N=C1Cl)[N+]([O-])=O,0.5
CCOC(O)=NC1=NCC(N1C)C1=CC(F)=CC=C1,1.84
CCOC(O)=NC1=NCC(N1C)C1=CC=C(F)C=C1,1.9
CCOC(O)=NC1=NCC(N1C)C1=CC=C(CO)C=C1,0.84
COC(O)=NC1=NCC(N1C)C1=CC=C(C=O)C=C1,0.74
COC(O)=NC1=NCC(N1C)C1=C(Br)C=CC(Br)=C1,2.77
COC(O)=NC1=NCC(N1C)C1=CC(Cl)=CC=C1,2.1
COC1=C2C(=N)C3=C(O)C4=C(CC(O)(CC4OC4CC(C(O)C(C)O4)N4CCOCC4)C(O)CO)C(O)=C3C(=O)C2=CC=C1,1.43
COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(OC4CC(C(O)C(C)O4)N4CCOCC4C#N)C3=C1O)C(O)CO)C2=O,1.56
[H][C@@]1(C[C@@]([H])(N2CCOC[C@]2([H])C#N)[C@@]([H])(O)[C@@]([H])(C)O1)O[C@@]1([H])C[C@](O)(CC2=C1C(=O)C1=C(C(O)=C3C=CC=C(OC)C3=C1N)C2=O)C(=O)CO,1.97
COC1=CC=CC2=C(O)C3=C(C(N)=C12)C(=O)C1=C(CC(O)(CC1OC1CC(C(O)C(C)O1)N1CCOCC1)C(=O)CO)C3=O,1.8
OC(CC#C)C1=CN=CC=C1,1.21
OC(CC#C)(CC#C)C1=CN=CC=C1,1.29
OC(CC#C)(C1CCCCC1)C1=CN=CC=C1,2.09
OC(CC#C)(C1=CC=C(F)C=C1)C1=CN=CC=C1,1.78
OC(CC#C)(C1=CN=CC=C1)C1=C(Cl)C=C(Cl)C=C1,2.29
OC(CC#C)(C1=CN=CC=C1)C1=CC(Cl)=C(Cl)C=C1,2.42
CC(C)C1=CC=C(C=C1)C(O)(CC#C)C1=CN=CC=C1,2.16
OC(CC#C)(C1=CN=CC=C1)C1=CC2=CC=CC=C2C=C1,2.14
O=C(CC1=CC=CC=C1)NC1=CC=C(C=C1)C#N,2.82
CC(=O)C1=CC=C(NC(=O)CC2=CC=CC=C2)C=C1,2.75
O=C(CC1=CC=CC=C1)NC1=CC=CC(=C1)C#N,2.75
C\C(=N\NC1=NC(C)=CC(C)=N1)C1=CC=CC=C1C,2.98
CCCN(C)\N=N\C1=CC=C(C=C1)C(N)=O,2.17
CCCCCCN(C)\N=N/C1=CC=C(C=C1)C(N)=O,3.69
CCCCCCCN(C)\N=N\C1=CC=C(C=C1)C(N)=O,4.2
CCCCCCCCCCCCN(C)\N=N/C1=CC=C(C=C1)C(N)=O,6.58
NS(=O)(=O)C1=CC(Br)=CC=C1,1.35
ClC1CC(Cl)=CC(Cl)C1Cl,3.72
CC(O)=NC1=C(N=C(Cl)C(N1)=NC(O)CC(O)CO)N(=O)=O,-0.66
OCC(O)C(CO)NC1=CN=C(C=N1)[N+]([O-])=O,-0.89
CC(=O)C1=C2C=CC(Cl)=CC2=NC=C1,2.62
NC1=C2C=CC=C(C2=NC=C1)[N+]([O-])=O,1.31
CCC(=O)NC1=C2C=CC(Cl)=CC2=NC=C1,2.73
COC1=C2C=CC=C(C2=NC=C1)[N+]([O-])=O,1.92
CS(=O)(=O)C1=CC2=C(C=C1)N=CC=C2,0.7
O=S(=O)(C1=CC=CC=C1)C1=CC2=C(C=C1)N=CC=C2,2.57
NS(=O)(=O)C1=CC2=C(C=C1)N=CC=C2,0.56
CN(C)C1=CC2=C(C=CC=N2)C=C1,2.71
O=S(=O)(C1=CC=CC=C1)C1=CC=CC2=C1N=CC=C2,2.33
CCOC1=CC2=NC=CN=C2C=C1,2.22
CNC1=NC2=CC=CC=C2C(=N1)C1=CC=CC=C1,3.58
CCCCOC1=NN=CC=C1,1.8
CC(=O)C1=CC2=CC=CC=C2N=N1,1.44
CCOC(=O)C1=NN=C2C=C(CC)C=CC2=C1,2.31
CC1=CN=NC2=C1C=C(Cl)C=C2,1.96
CC1=CN=NC2=C1C=CC(Cl)=C2,1.98
CC1=C2N=NC=C(N)C2=CC=C1,1.57
CCCCC(=O)C1=CC=CN1,2.42
COCC(O)CN(C(C)=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,-2.42
CC(C)CN=C(O)\C=C\C1=CC=C(O1)N(=O)=O,2.23
CCCC1=C(C)SSC1=S,3.39
OC(=O)COC1=CC(I)=C(Cl)C=C1,3.1
OC(=O)COC1=CC(=C(Cl)C=C1)[N+]([O-])=O,1.85
CC(O)CN(C)C1=NN=C(NN2C(C)=CC=C2C)C=C1,1.73
CC(=O)N(N1C(C)=CC=C1C)C1=NN=C(C=C1)N1CCOCC1,1.64
CC1COCC(C)N1C1=NN=C(NN2C(C)=CC=C2C)C=C1,2.59
CCN1C=CC=C(O)C1=O,0.2
CCCN1C=CC=C(O)C1=O,0.69
CC(C)N1C=CC=C(O)C1=O,0.79
CC(=O)NC1=C(C=CC=C1[N+]([O-])=O)[N+]([O-])=O,0.56
CCCOC(=O)\C=C\C1=CC=C(O1)N(=O)=O,2.67
CCCCOC(=O)\C=C\C1=CC=C(O1)N(=O)=O,2.83
CC(C)OC(=O)\C=C\C1=CC=C(O1)N(=O)=O,2.64
CCCN=C(O)\C=C\C1=CC=C(O1)N(=O)=O,1.86
CC(C)(C)C1C(O)=NC(=O)N=C1O,0.28
OC(=O)CC1=CC=CC=C1NC1=C(F)C=CC=C1F,3.57
CCC1(C)CCC(O)=NC1=O,0.23
CC1=COC2=C1C1=C(C=C2C)C(C)=CC(=O)O1,3.23
CC1=CC(=CC=C1NC(=O)C1=C(O)C(Cl)=CC(Cl)=C1)N(=O)=O,4.51
OC(=NC1=C(C=C(Cl)C=C1)N(=O)=O)C1=C(O)C(Cl)=CC(Cl)=C1,5.08
CC(C)(C)N(=O)=NC#N,1.4
[O-]\[N+](=N/C#N)C1=CC=CC=N1,0.53
O\N=C\C1=NN=C(O1)C1=CC=CC=C1,2.03
CC1=NOC(\C=N\O)=N1,0.47
CCN(CC)CCS\C(=N/O)C1=NSN=C1,0.74
CCN(CC)CCS\C(=N\O)C1=NC(=NO1)C1=CC=CC=C1,3.05
NC1=NC(=O)N(C=C1)[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,-2.45
OC(=O)C1=C(NC2=CC=C(Cl)C=C2)C=C(Cl)C=C1,4.97
COC1=CC=CC=C1C(O)=NCCCCN,0.58
OC(=O)C1=C(NC2=CC=C(I)C=C2)C=C(Cl)C=C1,5.37
CC1=CC2=C(N=C1)C(C(O)=O)=C(Cl)C=C2,0.78
CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=C1OCO2)C(=O)OC,3.87
NC(=N)N\N=C\C1=CC(=CC=C1)N(=O)=O,0.01
CCC1=C2C(=N)NC(=N)NC2=CC=C1,1.69
CC(C)C(=O)NC1=CC=CC=C1S(N)(=O)=O,0.97
CC(C)C(O)=NC1=C(C=CC(Cl)=C1)S(N)(=O)=O,1.87
CC(O)=NC1=CC=C(Br)C(C)=C1,2.8
ClC1=CC(O[Si]23OCCN(CCO2)CCO3)=CC(Cl)=C1,1.22
