SMILES,LogWS
CCOC(=O)CCCCCCC(=O)OCC,2.831869774
Clc1cc(ccc1)-c1cc(Cl)ccc1,-0.449771647
Clc1ccc(cc1)-c1ccc(Cl)cc1,-1.207608311
Clc1cccc2cccc(Cl)c12,-0.501689446
Clc1cc2ccccc2cc1Cl,-1.061980903
Clc1c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c1Cl,-5.129011186
Clc1ccccc1-c1ccccc1,0.683947131
Clc1cc(ccc1)-c1ccccc1,0.559906625
Clc1ccc(cc1)-c1ccccc1,0.127104798
CCOP(=S)(Oc1ccc(cc1)[N+]([O-])=O)c1ccccc1,0.492760389
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)OC,-0.522878745
Cc1ccc(C)c2cccc(C)c12,0.322219295
S=C=Nc1cccc(Br)c1,1.245512668
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-3.832682665
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)CCCC)C(=O)CO,0.968015714
CN(C)C(=O)Nc1cc(ccc1)C(F)(F)F,2.041392685
CCCCCCCCc1ccccc1,-1.180456064
Clc1cc2cc(Cl)ccc2cc1,-0.627087997
CCSC(=O)N1CCCCCC1,2.986771734
CCCC1(CCC)C(=O)NC(=O)NC1=O,2.77815125
Clc1c2c(c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c2Cl,-4.096910013
CCC(N)Cc1c[nH]c2ccccc21,2.707570176
CCCCCCCCC#N,1.84509804
Nc1cccc2c1cccc2N,2.579783597
CC(C)NC(=O)CSP(=S)(OCC)OCC,3.397940009
Cc1cc(ccc1)Oc1ccc(cc1)[N+]([O-])=O,0.698970004
Cc1ccc(cc1Cl)NC(=O)C(C)CCC,0.929418926
CCOP(=S)(OCC)SCN1C(=O)Oc2cc(Cl)ccc12,0.484299839
CC(C)(C)c1ccc(cc1)OC1CCCCC1OS(=O)OCC#C,-0.66756154
CCCCOC(=O)C1(O)c2ccccc2-c2ccccc12,1.562292864
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H]5S[C@@H]5C[C@@]43C)[C@@H]1CC[C@@H]2O,0.079181246
Fc1cc(F)c(F)c(F)c1,2.870579461
CCCC(C)(C)CO,3.626134979
Cc1cc2cc3ccc4ccccc4c3cc2cc1,-1.431798276
C#CCCCC#C,3.217483944
C#CCCCCCC#C,2.096910013
Cc1ccc(C)c(O)c1C,3.198657087
Cc1cc(ccc1C)OC(=O)NC,2.763427994
CCCCOCC1CO1,4.301029996
CC(C)CCCCCCO,2.663700925
Clc1cc(Cl)c(cc1)-c1ccc(Cl)cc1Cl,-1.266802735
COP(=S)(Oc1ccc(cc1Cl)[N+]([O-])=O)OC,1.167317335
OC(=O)C1(O)c2cc(Cl)ccc2-c2ccccc12,1.338456494
CC(=O)Oc1c(cc(c(C)c1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C,1
CCS(=O)(=O)CCSP(=S)(OCC)OCC,2.945960704
CCS(=O)CCSP(=S)(OCC)OCC,3.602059991
Cc1cccc2ccc3cc4ccccc4cc3c21,-1.259637311
[O-][N+](=O)c1ccc(Cl)cc1C(O)=O,3.985426474
CCCCOP(=O)(Oc1ccccc1)OCCCC,1.982271233
Cc1cc2ccc3ccccc3c2cc1,-0.552841969
Cc1c2ccccc2cc2c1ccc1ccccc12,-1.958607315
Cc1cc(O)ccc1[N+]([O-])=O,3.074816441
CCS(=O)CSP(=O)(OCC)OCC,2.903089987
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,1.041392685
CC(=O)Oc1ccc(cc1)NC(C)=O,3.378397901
Cc1cc(cc(c1)OC(=O)NC)C(C)C,1.963787827
CNC(=O)Oc1ccccc1C(C)C,2.602059991
COP(=S)(Oc1ccc(cc1)C#N)OC,1.662757832
CCOP(=S)(OCC)SCN1N=Nc2ccccc2C1=O,1.021189299
Nc1cc2c3ccccc3ccc2c2ccccc21,-0.809668302
CNC(=O)Oc1cc(C)cc(C)c1,2.672097858
COc1cc(Cl)c(cc1Cl)OC,0.903089987
CCCCCCCCCCCCN1CCCC1=O,0.733999287
COC1=COC(CSP(=O)(OC)OC)=CC1=O,6.176091259
C[C@@H]1CN[C@@H](C)CN1,5.544068044
Cc1cc(/N=N/c2ccc(cc2)NC(C)=O)c(O)cc1,0.071882007
OC(=O)CCCCCCCCCCBr,1.724603515
COc1cc(N)c2c(C(=O)c3ccccc3C2=O)c1N,-0.316952962
CCN(CCO)c1ccc(cc1)N=Nc1ccc(cc1)[N+]([O-])=O,-0.795880017
CCOP(=S)(Oc1[n]c(Cl)c(Cl)cc1Cl)OCC,0.049218023
Clc1ccc(cc1Cl)-c1ccccc1,-1.041436117
OC(=O)COc1cccc(Cl)c1Cl,2.534787359
[O-][N+](=O)c1cc(ccc1O)C=O,2.271841607
CN(OC)C(=O)Nc1ccc(Br)cc1,2.51851394
C=CCCCC=C,1.643452676
CC1CC(C)(C)CCC1,0.247973266
Cc1ccc(cc1)N(CCO)CCO,4.380211242
CC(C)(C)CCCO,3.525044807
Oc1ccccc1C(=O)N1CCOCC1,3.612783857
Clc1c2Oc3c(Oc2c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c3Cl,-6.397940009
OCC(CBr)(CBr)CO,4.579783597
COC(=O)NS(=O)(=O)c1ccc(N)cc1,3.698970004
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,1
COP(=S)(Oc1ccc(cc1)Sc1ccc(cc1)OP(=S)(OC)OC)OC,-0.568636236
CCCCCCCC#C,0.853698212
Clc1c2[n]cc[n]c2c(Cl)c(Cl)c1Cl,0
CC(C)CCC(C)(C)C,0.06069784
Cc1cc(ccc1SC)OC(=O)NC,1.380211242
[O-][N+](=O)c1ccc(cc1)Oc1ccc(CN(CCO)C(=O)C(Cl)Cl)cc1,0.477121255
Cc1cc2ccccc2c2ccc3ccccc3c21,-1.207608311
Cc1c2c3ccccc3ccc2c2ccccc2c1C,-1.602059991
CC=CC(O)=O,4.934498451
CC(C)(C#N)NC(=O)CSP(=O)(OCC)OCC,4.84509804
CN(C(C)C#C)C(=O)Nc1ccc(Cl)cc1,1.477121255
CCC(C)c1ccccc1OC(=O)NC,2.62324929
Cc1cc(ccc1N=Nc1ccc(cc1Cl)[N+]([O-])=O)N(CCO)CCO,-0.991399828
Cc1[n]c(cc(NS(=O)(=O)c2ccc(N)cc2)[n]1)OC,2.925827575
COP1(=S)OCc2ccccc2O1,1.763427994
CCC(O)C(C)(C)C,3.913813852
OC(=O)COc1c(Cl)c(Cl)ccc1Cl,2.787602146
COc1cc(O)c(cc1S(O)(=O)=O)C(=O)c1ccccc1,5.397940009
CCSc1[n]c(NC(C)C)[n]c(NC(C)C)[n]1,1.204119983
CCCCCCCI,0.544068044
CC1CC(C)(C)CC1,0.571708832
CCCCN(CC)N=O,4.079181246
CC1(C)[C@H]2C[C@](C)(CC2)C1=O,3.331832044
CS(=O)(=O)c1cc(c(c(c1)[N+]([O-])=O)N(CCC)CCC)[N+]([O-])=O,-0.22184875
[O-][N+](=O)c1c(Cl)cccc1C(O)=O,2.672097858
OCc1cccc2ccccc21,3.45484486
CC=CC#N,4.397940009
CCCC(O)C=C,4.401400541
CCOP(=S)(Oc1cc(Cl)c(Br)cc1Cl)OCC,-0.356547324
Cc1cccc(O)c1[N+]([O-])=O,3.545059585
CC(=O)Nc1ccc(cc1)OC(=O)c1ccccc1OC(C)=O,1.301029996
CC(C(O)=O)c1cc(F)c(cc1)-c1ccccc1,0.903089987
[O-][N+](=O)c1cc(ccc1Nc1ccccc1)S(=O)(=O)Nc1ccccc1,-0.701146924
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,2.123851641
C=CCCBr,2.883093359
Cc1[n]c([n]c(O)c1CCCC)N(C)C,3.079181246
CC1OCCSC=1C(=O)Nc1ccccc1,2.167317335
CC1OCCS(=O)(=O)C=1C(=O)Nc1ccccc1,3.146128036
CC(C)=CCCC(C)=CC=O,3.127104798
CCCCC(C)(O)CC,3.379124146
COP(=S)(Oc1[n]c(Cl)c(Cl)cc1Cl)OC,0.677606953
CCOC1CC1,4.294466226
CCS(=O)CSP(=S)(OC(C)C)OC(C)C,3.176091259
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.176091259
OC1=C(C2CCCc3ccccc32)C(=O)Oc2ccccc21,0.602059991
CC1NC(=O)N(C(=O)C=1Cl)C(C)(C)C,2.851258349
CCNc1[n]c(Cl)[n]c(NC(C)(C)C)[n]1,0.929418926
CCCC(C)O,4.649334859
Cc1cc(Cl)ccc1N=CN(C)C,2.431363764
CC(C)Nc1[n]c(N)[n]c(Cl)[n]1,3.505149978
C/C(/Cl)=C/C(O)=O,4.475671188
[O-][N+](=O)c1ccc(C=NO)o1,3
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,5.698970004
CCNc1[n]c(NCC(=O)OCC)[n]c(Cl)[n]1,2.477121255
N#CCCN(CCO)c1ccc(cc1)N=Nc1ccc(cc1Cl)[N+]([O-])=O,-0.557520231
CCC(C)OC,4.214578954
OC(=O)C(O)CC(O)=O,6
C/C(=C\C(=O)NC)/OP(=O)(OC)OC,6
CNC(=O)Oc1ccccc1C1OCCO1,3.77815125
Clc1ccc(cc1)Oc1ccccc1,0.51851394
Clc1cc(Cl)ccc1-c1ccc(Cl)cc1,-0.568636236
CCCCN(C)N=O,4.365487985
Cc1cc(O)c(cc1Cl)[N+]([O-])=O,0.883093359
COC(=O)c1cc(Cl)cc(N)c1Cl,2.079181246
CSc1[n]c(NC(C)C)[n]c(NC(C)C)[n]1,1.51851394
CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,1.357934847
CSc1ccc(cc1)OP(=O)(OCCC)OCCC,2.096910013
CC(Cl)C(C)Cl,2.749736316
CC(C)=CC1C(C(=O)OCN2C(=O)C3CCCCC=3C2=O)C1(C)C,0.26245109
C/C(=C\C(=O)OC(C)c1ccccc1)/OP(=O)(OC)OC,3
O=C1C(c2ccc3ccccc3[n]2)C(=O)c2ccccc12,-0.772113295
CC1=CC(=O)NO1,4.929418926
COP(N)(=O)SC,6
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-0.744727495
Nc1cc(ccc1Br)[N+]([O-])=O,1.77815125
CC(C)(C)S(=O)CSP(=S)(OCC)OCC,3.041392685
CCN(C)N=O,5.477121255
COC(=O)Nc1[nH]c2ccccc2[n]1,1.462397998
COc1ccc(cc1)C(O)(C1CC1)c1c[n]c[n]c1,2.812913357
Clc1ccccc1-c1ccccc1Cl,0.267171728
CCOP(=S)(Oc1ccc(cc1)C#N)c1ccccc1,-0.22184875
CC(C)(C)SCSP(=S)(OCC)OCC,0.705007959
CCOP(=O)(SCCC)SCCC,2.875061263
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,1.544068044
CC1(C)Cc2cccc(c2O1)[N+]([O-])=O,2.079181246
CC1COCC1,5.025305865
CCOP(=S)(Oc1c[n]c2ccccc2[n]1)OCC,1.342422681
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,0.84509804
CCOC(=O)Nc1cccc(c1)OC(=O)Nc1ccccc1,0.84509804
Cc1cc(ccc1)NC(=O)Oc1cc(ccc1)NC(=O)OC,0.672097858
C[C@]12CC[C@H]3[C@@H](C=C(Cl)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(OC(C)=O)C(C)=O,0.6599162
FC(F)OC(F)(F)C(F)Cl,3.749736316
CCC(C)N,5.049218023
CN1c2ccccc2Sc2ccc(CC(O)=O)cc12,1.491361694
CC(C)[C@@H]1CC[C@@H](C)CC1=O,2.69609416
C1COc2ccccc2OCCOCCOc2ccccc2OCCO1,0.86332286
CCCC(CO)(CC)CC,2.737987326
COc1ccc(cc1)Oc1ccc(cc1)NC(=O)N(C)C,1.301029996
CS(=O)(=O)c1ccc(cc1)OP(=S)(OCC)OCC,1.930949031
Cc1cccc(C)c1NC(=O)c1cc(c(Cl)cc1O)S(N)(=O)=O,1.763427994
CN1CC[C@@]23[C@H]4C=C[C@H](O)[C@@H]2Oc2c3c(C[C@@H]14)ccc2OCc1ccccc1,2.602059991
CCCCCCCOC(=O)c1ccc(N)cc1,0.771587481
CCCCCCCCOC(=O)c1ccc(N)cc1,-0.003050752
COC(=O)C(Cl)Cc1ccc(Cl)cc1,1.602059991
Cc1ccccc1Oc1ccc[n][n]1,3.301029996
CCOP(=S)(O/N=C(\C#N)/c1ccccc1)OCC,0.612783857
OCc1c(Cl)cccc1Cl,3.146128036
CC(Oc1cccc2ccccc21)C(=O)N(CC)CC,1.86332286
O=C(Nc1ccccc1)c1ccccc1I,1.301029996
[O-][N+](=O)c1ccc(cc1)Oc1ccc(cc1[N+]([O-])=O)C(F)(F)F,0.301029996
Cc1ccc(cc1Cl)NC(=O)N(C)C,1.84509804
Clc1cc(-c2ccccc2)c(Cl)cc1Cl,-0.787812396
CC(C)(CCC)CCCC,0.342422681
OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,3.64738297
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,-1.924453039
COCN(C(=O)CCl)c1c(CC)cccc1CC,2.380211242
OC(=O)C(Cl)CC(O)=O,5.260071388
CCNC(=O)C(C)OC(=O)Nc1ccccc1,3.544068044
Clc1cccc(-c2ccccc2)c1Cl,-0.001304842
Clc1ccc(Cl)cc1-c1ccc(Cl)cc1,-0.844663963
CC(=NOC(=O)NC)SC,4.763427994
CCOP(=O)(Sc1ccccc1)Sc1ccccc1,1.748188027
CC(C)OC(C)(C)C,2.698970004
Cc1ccccc1N1C(C)Nc2cc(Cl)c(cc2C1=O)S(N)(=O)=O,1.780317312
[O-][N+](=O)c1ccc(Cl)c(Cl)c1Cl,1.414973348
CCCCNC(=O)[n]1c(NC(=O)OC)[n]c2ccccc12,0.579783597
COP(=S)(Oc1cc(Cl)c(I)cc1Cl)OC,-1
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,-1
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,4.149219113
CNC(=O)N(C)c1[n]c2ccccc2[s]1,1.770852012
[O-][N+](=O)c1c(Cl)cc(Cl)cc1Cl,0.795880017
CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O,0.397940009
CC(CC)C(O)C(C)CC,2.648360011
CC(C)Oc1cc(c(Cl)cc1Cl)N1N=C(OC1=O)C(C)(C)C,-0.15490196
COc1ccc(cc1Cl)NC(=O)N(C)C,2.831229694
Clc1c2ccccc2c(Cl)c(Cl)c1Cl,-2.370590401
C=C(CC(Cl)(Cl)Cl)c1ccccc1,1.089905111
CSC1=NN=C(C(=O)N1N)C(C)(C)C,3.021189299
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,-1.522878745
CCNc1[n]c(Cl)[n]c(NC(C)(C)C#N)[n]1,2.230448921
CC(C(O)=O)c1cc(ccc1)C(=O)c1ccccc1,1.707570176
COc1cc2ccc(cc2cc1)[C@H](C)C(O)=O,1.201397124
CCOC(=O)C(C)N(c1cc(Cl)c(Cl)cc1)C(=O)c1ccccc1,1.301029996
Cc1cc(ccc1SC)OP(=O)(NC(C)C)OCC,2.517195898
CNC(=O)Oc1cc(ccc1)N=CN(C)C,3
CNC(=O)Oc1cccc2OC(C)(C)Oc21,2.414973348
CC(=O)O[C@@H]1[C@@H](O)CN[C@@H]1Cc1ccc(cc1)OC,3.8162413
CC(C)C(C)Nc1[n]c(NCC)[n]c([n]1)SC,1.698970004
[O-][N+](=O)c1[n]cc[n]1CC(=O)NCc1ccccc1,2.602059991
Cc1[n]c([n]c(OC(=O)N(C)C)c1C)N(C)C,3.431363764
CNC(=O)ON=C(SC)C(=O)N(C)C,5.447158031
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,1.301029996
Cc1cc([n]c([n]1)N(CC)CC)OP(=S)(OCC)OCC,0.598790507
COP(=O)(OC1C2CC=CC2C=1Cl)OC,3.397940009
Oc1[n]cc(C(O)=O)c(O)[n]1,3.255272505
Cc1[n]c(NCC)[n]c(O)c1CCCC,2.176091259
CC(C)(C#C)NC(=O)c1cc(Cl)cc(Cl)c1,1.176091259
CCOP(=S)(Oc1[n][n](c[n]1)-c1ccccc1)OCC,1.591064607
CC1CCCCN1C(=O)CSP(=S)(OCCC)OCCC,1.397940009
CC1OCCCC=1C(=O)Nc1ccccc1,2.77815125
Cc1occc1C(=O)Nc1ccccc1,2
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,2.698970004
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,1.344392274
CNC(=O)N(C)c1[n][n]c([s]1)C(F)(F)F,3.322219295
Clc1cc(ccc1)-c1ccccc1Cl,-0.236572006
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,2.602059991
CCOC1Oc2ccc(cc2C1(C)C)OS(C)(=O)=O,1.698970004
COc1[n]c(NCC)[n]c(NC(C)CC)[n]1,2.792391689
CCCN(CC1CC1)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-1
FC(F)OC(Cl)C(F)(F)F,3.650307523
O=C1OCc2c1c(Cl)c(Cl)c(Cl)c2Cl,0.397940009
O=C1C(NC(=O)C(Cl)Cl)=C(Cl)C(=O)c2ccccc12,0.477121255
CCN(CC)C(=O)SCc1ccc(Cl)cc1,1.447158031
CCN(CC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0.041392685
CCCN(CCC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-1.886056648
Cc1cc([n]c([n]1)N(CC)CC)OP(=S)(OC)OC,0.934498451
CCSCc1ccccc1OC(=O)NC,3.260071388
CCS(=O)(=O)c1[n][n]c([s]1)N(C)C(=O)NC,3.477121255
OCCOCCOC(=O)c1ccccc1Nc1cc(ccc1)C(F)(F)F,0.204119983
COP(=O)(NC(C)=O)SC,5.912753304
Clc1c2Oc3ccccc3Oc2c(Cl)c(Cl)c1Cl,-3.200659451
Clc1ccc(cc1Cl)-c1cc(Cl)c(Cl)cc1Cl,-1.872895202
Clc1cc(Cl)c(cc1)-c1cc(Cl)c(Cl)cc1,-1.434152181
Clc1cc(-c2cc(Cl)c(Cl)cc2)c(Cl)cc1,-1.387216143
Clc1ccc(cc1Cl)-c1cc(Cl)c(Cl)cc1,-3.244887734
Clc1ccc(cc1)-c1cc(Cl)c(Cl)cc1Cl,-2.304518324
Clc1cc(cc(Cl)c1Cl)-c1cc(Cl)c(Cl)c(Cl)c1,-3.292429824
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,0.653212514
COc1cc(ccc1[N+]([O-])=O)Oc1ccc(Cl)cc1Cl,-0.522878745
Clc1ccc(cc1)-c1ccc(Cl)c(Cl)c1Cl,-1.410050399
CC(=O)Nc1ccccc1CC,3.622214023
Clc1cccc(Cl)c1-c1ccccc1,0.382017043
CCCN(CCCl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-0.045757491
Clc1cc(Cl)c(cc1)-c1ccccc1,0.06069784
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,-1.853871964
CCC(C)Nc1c(cc(cc1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,0
CCNc1[n]c(NC(C)(C)C)[n]c([n]1)OC,2.113943352
CC(C)c1cc(c(c(c1)[N+]([O-])=O)N(CCC)CCC)[N+]([O-])=O,-0.958607315
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-3.389339837
CNC(=O)N(C)c1[n][n]c([s]1)C(C)(C)C,3.397940009
CN(C)C(=O)Nc1ccc(cc1)C(C)C,1.812913357
C=CC(=O)Oc1c(Br)cc(Cl)c2ccc[n]c21,0.77815125
Clc1cc(-c2ccccc2)c(Cl)cc1,0.049218023
Clc1ccc(cc1)-c1ccccc1Cl,0.068185862
Clc1cc(Cl)c(Cl)cc1-c1cc(Cl)c(Cl)cc1Cl,-3.022276395
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1Cl,-2.823908741
O=C(Nc1ccc(Cl)cc1)NC(=O)c1c(F)cccc1F,-1.096910013
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,-0.598599459
Clc1cc(-c2cc(Cl)ccc2Cl)c(Cl)cc1,-1.815308569
Clc1cc(Cl)c(cc1)-c1cc(Cl)c(Cl)c(Cl)c1Cl,-2.962573502
Clc1cc2Oc3c(Oc2c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c3Cl,-5.619788758
OC(=O)CCC(=O)c1ccc(cc1)-c1ccccc1,0.344392274
Cc1ccc(c(c1)OP(=S)(NC(C)CC)OCC)[N+]([O-])=O,0.791690649
CCOP(=O)(Oc1ccc(Cl)cc1Cl)Oc1ccc(Cl)cc1Cl,-0.15490196
CCC#CC(C)C,2.238297068
CC(C)SCCSP(=S)(OC)OC,1.986771734
CCCCCCCCCCCCCCCCO,-1.385102784
CC(CC)N(C(C)CC)C(=O)SCc1ccccc1,0.397940009
CCCCCCCCCOC(=O)c1ccc(N)cc1,-0.579384229
Clc1cc(-c2ccccc2Cl)c(Cl)cc1,-0.397940009
Clc1cc(Cl)c(cc1)-c1ccccc1Cl,-1.079354999
Clc1cc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)cc1,-1.812479279
C=CCN(CC=C)C(=O)C(Cl)Cl,3.698970004
CC1/C(=C/c2ccc(cc2)S(C)=O)/c2ccc(F)cc2C=1CC(O)=O,3.477121255
Nc1[n]c(cc(N)[n+]1[O-])N1CCCCC1,3.342422681
Clc1cc(-c2c(Cl)c(Cl)ccc2Cl)c(Cl)cc1,-1.675717545
Clc1cc(Cl)c(cc1)-c1cc(Cl)c(Cl)cc1Cl,-2.436518915
Clc1cc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)cc1,-1.53165267
Clc1c(-c2cc(Cl)c(Cl)cc2)c(Cl)ccc1Cl,-2.136082623
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1Cl,-2.372634143
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-3.455931956
Clc1ccc(Cl)c(Cl)c1-c1c(Cl)c(Cl)ccc1Cl,-2.345823458
Clc1ccccc1-c1c(Cl)cccc1Cl,-0.48945499
Clc1ccc(cc1)-c1c(Cl)cccc1Cl,-0.798602876
Clc1ccccc1-c1cccc(Cl)c1Cl,-0.53313238
Clc1cc(-c2cc(Cl)ccc2)c(Cl)cc1,-0.596879479
Clc1ccc(cc1)-c1cccc(Cl)c1Cl,-0.847711656
Clc1cc(ccc1Cl)-c1ccccc1Cl,-0.876148359
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,-1.806875402
CCOC(=O)CN(c1c(CC)cccc1CC)C(=O)CCl,2.021189299
CC1CS[C@@H]2[C@H](NC(=O)[C@H](N)C3CC=CCC=3)C(=O)N2C=1C(O)=O,4.328379603
Clc1cc2Oc3c(Oc2cc1Cl)c(Cl)c(Cl)c(Cl)c3Cl,-5.356547324
Clc1cc2Oc3ccccc3Oc2cc1,-0.496209317
Clc1cc(Cl)c(Cl)c2Oc3ccccc3Oc12,-2.075204004
Clc1cc2Oc3c(Oc2cc1)c(Cl)c(Cl)c(Cl)c3Cl,-3.920818754
CC1(C)C(C(=O)OC(C#N)c2cc(ccc2)Oc2ccccc2)C1(C)C,-0.48148606
CCOP(=O)(OCC)SCN1N=Nc2ccccc2C1=O,3.525044807
Cc1c(c(NC(CC)CC)c(cc1C)[N+]([O-])=O)[N+]([O-])=O,-0.48148606
C/C(/C=C/CC(C)CCCC(C)(C)OC)=C\C(=O)OC(C)C,0.146128036
C/C(/C=C/CC(C)CCCC(C)C)=C\C(=O)OCC,0.301029996
CCCSP(=O)(Oc1ccc(Br)cc1Cl)OCC,1.447158031
Cc1cc(ccc1)C(=O)c1cc(C)c(cc1)OC,0.301029996
Clc1cc(-c2cccc(Cl)c2Cl)c(Cl)cc1,-1
Clc1cc(Cl)ccc1-c1cc(Cl)ccc1Cl,-1.107348966
Clc1cc(Cl)c(Cl)cc1-c1cccc(Cl)c1Cl,-1.54668166
Cc1cccc2[s]c3[n][n]c[n]3c21,3.204119983
CC(C)[n]1[n]c([n]c1Cl)OP(=S)(OCC)OCC,1.838849091
COC(=O)c1cc(ccc1[N+]([O-])=O)Oc1ccc(Cl)cc1Cl,-0.400116928
CCOc1cc(ccc1[N+]([O-])=O)Oc1ccc(cc1Cl)C(F)(F)F,-0.935542011
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)[n]1c[n]c[n]1,1.854306042
CC(C)OC(=O)C(=C1SCCS1)C(=O)OC(C)C,1.73239376
COCCN(C(=O)CCl)c1c(C)cccc1C,3.361727836
Clc1cc2c(cc1Cl)oc1cc(Cl)c(Cl)cc21,-3.159893906
Cc1cccc(CC)c1N(C(C)COC)C(=O)CCl,2.72427587
CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,1.698970004
COC(=O)C(C)Oc1ccc(cc1)Oc1ccc(Cl)cc1Cl,-0.096910013
Cc1[nH]c[n]c1CSCCN/C(/NC)=N/C#N,3.972202838
COC(CCl)Oc1ccccc1OC(=O)NC,3.113943352
CC(C)C(C(=O)OC(C#N)c1cc(ccc1)Oc1ccccc1)c1ccc(Cl)cc1,-1.619788758
CCc1cc2cc3ccccc3cc2cc1,-1.571865206
CC1(C)C(C1C=C(Cl)Cl)C(=O)OC(C#N)c1cccc(c1)Oc1ccccc1,-2.397940009
CC1(C)C(C1C=C(Cl)Cl)C(=O)OCc1cccc(c1)Oc1ccccc1,-2.22184875
Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,-1.364516253
Clc1c(-c2cccc(Cl)c2Cl)c(Cl)ccc1Cl,-1.266000713
Clc1cc(-c2c(Cl)c(Cl)ccc2Cl)c(Cl)c(Cl)c1,-2.2644011
CC(C)OC(=O)C(C)N(c1cc(Cl)c(F)cc1)C(=O)c1ccccc1,1.176091259
COC(=O)C(C)N(c1cc(Cl)c(F)cc1)C(=O)c1ccccc1,1.544068044
CC1(C)[C@@H]([C@@H]1C=C(Br)Br)C(=O)O[C@H](C#N)c1cccc(c1)Oc1ccccc1,-2.698970004
Clc1cccc2c1cc(Cl)c(Cl)c2Cl,-2.431798276
Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,-2.397940009
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,2.255272505
COCCOc1c(cc(Cc2c[n]c(N)[n]c2N)cc1OC)OC,3.423245874
CC(C)(C)C(O)C(Oc1ccc(cc1)-c1ccccc1)[n]1c[n]c[n]1,0.698970004
Clc1c(cccc1Cl)-c1cc(Cl)c(Cl)c(Cl)c1Cl,-2.863279433
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)[n]1c[n]c[n]1,2.079181246
O=C(C1CCCCC1)N1CC2c3ccccc3CCN2C(=O)C1,2.602059991
CC(=C)CN(CC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-0.522878745
OC(=O)COc1[n]c(Cl)c(Cl)cc1Cl,2.643452676
Clc1c(-c2ccccc2)c(Cl)ccc1Cl,-1.079354999
